ECG
0.4536892719425792
0.4495829353390706
0.45163599011041283
0.45419354012335017
0.45992581062069293
0.47070203365720054
0.4769515058463799
0.48093116346120285
0.47810635651966293
0.4705534209501973
0.468197166180698
0.472997825082455
0.4805538819331678
0.48778648278857967
0.491018503301701
0.4904313979244018
0.48674122674587633
0.4836905754650848
0.48174540779146835
0.5114699964388465
0.5281839122457682
0.5596814451301145
0.5957568344644413
0.6247784665242541
0.6296142658204615
0.6040588883932315
0.5916522648204326
0.5615963317899542
0.5278213860899864
0.5022547683533458
0.49212547292459063
0.49350964885180526
0.5010168578647773
0.5074101228411296
0.5119401701054938
0.5140408798520391
0.5107645210377202
0.5082237535425855
0.5051428709698015
0.5031588519058137
0.5027509156822026
0.5007323721600456
0.4965401100986769
0.4966458698789233
0.4978126814635453
0.4957711176616257
0.4939562591314336
0.49533207660137873
0.4976638202696694
0.4989933548384246
0.4979846741480883
0.48993488313217537
0.4839244091671515
0.48339430325499616
0.4868658508052247
0.4888624919089904
0.4885018764863419
0.4828286917629383
0.4826138228763464
0.4873705921686054
0.4880386142357809
0.4873704954242042
0.48559116810470754
0.48119514586557655
0.4782662713211253
0.48217571785512775
0.4895027612650612
0.4981427330559642
0.5059110900501401
0.5081428803288797
0.5056547198494108
0.5021106179516722
0.5042058642328147
0.5075983029738551
0.5136640716569563
0.5151445710005794
0.5189691249871817
0.5250860771930809
0.5317127183371986
0.5409057413717465
0.547482307117045
0.5482057888931768
0.5442984428550626
0.5431796289370971
0.5478049691419565
0.5458833641364378
0.5378756050761072
0.5254089814017155
0.5089372568136488
0.49296064926855
0.4904165588056163
0.49548288732391643
0.5141906916420047
0.5396329959869978
0.555682167213135
0.5821456933320608
0.6052610950583809
0.6174972686866544
0.594648000367948
0.5852481274729635
0.5607196215106699
0.5310240372769397
0.5063164297776335
0.4852539359304628
0.47189898402469604
0.4675014340016528
0.4691083643458715
0.4717785811703579
0.49486197436687196
0.49180286935569884
0.4909618677068578
0.4831972455938475
0.48337527017339826
0.49662220264420825
0.519021887091665
0.5537949895797463
0.6007768814739329
0.6769649553354615
0.7738320178433842
0.9051097709036413
0.9581910777582662
0.9636603996617633
0.9724747779201658
0.9741719478246696
0.9715839577144423
0.9632908926023663
0.9388696260037039
0.84522130277115
0.7357076204843355
0.6436343235427417
0.5854638217694518
0.5575608742455586
0.5439423688387588
0.5370332164155144
0.542270235603775
0.5440111955446708
0.5452248113997008
0.566380007644951
0.5755184845529564
0.5481035070442755
0.5463516566853861
0.5419906003733639
0.5372371750953193
0.5306702683344489
0.5276224984096096
0.5250940522195989
0.5215647530046303
0.512734424215729
0.5036172674249793
0.49581312297896407
0.4861665119859887
0.482343507959364
0.48364172178003834
0.4872440183372365
0.4901488265717347
0.4928648124510514
0.4969429887494062
0.49917249404123115
0.4964928131824728
0.49118094508046817
0.4846203182440612
0.47825494955652387
0.48062693774101745
0.4906143887948563
0.5043778879888385
0.510149810776266
0.5109171037107341
0.5099875388179674
0.505729576173839
0.5041164338866387
0.5006795324162373
0.49764757868351067
0.49433289670855673
0.49165456807014407
0.5165222941880606
0.4993478308176393
0.5037534545422465
0.5036661995281488
0.5067707093432201
0.5093205348495755
0.5166622954472081
0.5188917064726721
0.5221021721979945
0.5188112651194107
0.5154162518598372
0.5163830601551807
0.5165949757448685
0.5154242144965945
0.5149035277397611
0.5111949100334999
0.5021110799910553
0.4982975043509579
0.5003725188655591
0.5108364258222069
0.5129083655961487
0.5165522425531597
